sample_idx,config,true_label,pred_orig,target_class,pred_cf,l2_norm,normalized_distance,sparsity_pct,n_components_changed,range_validity,autocorr,temporal_consistency,confidence,validity,elapsed,n_iter,error
114,imfact_baseline,0,0,2,3,11.088882446289062,0.15284788848829448,0.0,4,0.9928571428571429,0.9924641953189299,1.0,0.21616192162036896,0.0,0.03733062744140625,20,
114,hungarian_matching,0,0,2,0,11.58530044555664,0.1596904574634057,0.0,4,0.9785714285714285,0.9854739017524856,1.0,0.2261466532945633,0.0,0.02301812171936035,20,
114,composite_reference,0,0,2,0,9.409777641296387,0.12970329973133024,0.0,4,0.9928571428571429,0.9907514409459119,1.0,0.3981632888317108,0.0,0.013675928115844727,4,
114,fourier_decomposition,0,0,2,0,9.425886154174805,0.12992533763209063,0.0,4,0.95,0.9985510197314977,1.0,0.2259940505027771,0.0,0.009357929229736328,4,
177,imfact_baseline,0,0,3,3,6.139820575714111,0.0867059945040868,0.0,3,0.9571428571428572,0.9770167503272582,1.0,0.2396828979253769,1.0,0.008541584014892578,3,
177,hungarian_matching,0,0,3,3,6.139820575714111,0.0867059945040868,0.0,3,0.9571428571428572,0.9770167503272582,1.0,0.2396828979253769,1.0,0.007544040679931641,3,
177,composite_reference,0,0,3,3,6.614997863769531,0.09341640547107309,0.0,4,0.9571428571428572,0.866166614082377,1.0,0.2200966328382492,1.0,0.013396501541137695,4,
177,fourier_decomposition,0,0,3,3,15.670042037963867,0.2212909256985051,0.0,1,0.7714285714285715,0.889182995766783,1.0,0.31542453169822693,1.0,0.0067272186279296875,1,
416,imfact_baseline,0,0,3,3,15.869998931884766,0.19351991338895197,0.0,5,0.8071428571428572,0.9879302890800494,1.0,0.2706315219402313,1.0,0.019632816314697266,20,
416,hungarian_matching,0,0,3,3,9.389315605163574,0.1144939927527138,0.0,5,0.9571428571428572,0.9923919624629793,1.0,0.22989223897457123,1.0,0.022497892379760742,20,
416,composite_reference,0,0,3,0,6.828332901000977,0.0832651846584406,0.0,4,0.9857142857142858,0.9914203784761451,1.0,0.3431403338909149,0.0,0.015111446380615234,5,
416,fourier_decomposition,0,0,3,1,9.186748504638672,0.11202387489591475,0.0,4,0.9642857142857143,0.9969668535151264,1.0,0.22879229485988617,0.0,0.008635282516479492,4,
459,imfact_baseline,0,0,3,3,11.231584548950195,0.14450965725464354,0.0,4,1.0,0.9750874070462541,1.0,0.25072309374809265,1.0,0.01112222671508789,8,
459,hungarian_matching,0,0,3,3,12.471035957336426,0.1604568904726333,0.0,2,0.9142857142857143,0.9982619694452625,1.0,0.22192202508449554,1.0,0.011384248733520508,6,
459,composite_reference,0,0,3,0,13.299917221069336,0.17112157868334837,0.0,3,0.9214285714285714,0.9957235624000593,1.0,0.2640966773033142,0.0,0.01482391357421875,4,
459,fourier_decomposition,0,0,3,1,14.112005233764648,0.1815701988102541,0.0071428571428571175,1,0.9214285714285714,0.9933002043085603,1.0,0.3126259446144104,0.0,0.008208751678466797,4,
460,imfact_baseline,0,0,3,3,10.562856674194336,0.1460685754452088,0.0,4,1.0,0.9982781086476769,1.0,0.25072309374809265,1.0,0.009235382080078125,4,
460,hungarian_matching,0,0,3,3,6.424016952514648,0.08883458649799933,0.0,4,0.9571428571428572,0.9888313937000026,1.0,0.22989223897457123,1.0,0.018301725387573242,8,
